@relation MSD_JMIR_LPC_ALL-weka.filters.unsupervised.attribute.Remove-R3-22_MSD_JMIR_MEATHODS_OF_MOMENTS_ALL-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.instance.RemovePercentage-P90.0

@attribute Method_of_Moments_Overall_Standard_Deviation_1 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_2 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_3 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_4 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_5 numeric
@attribute Method_of_Moments_Overall_Average_1 numeric
@attribute Method_of_Moments_Overall_Average_2 numeric
@attribute Method_of_Moments_Overall_Average_3 numeric
@attribute Method_of_Moments_Overall_Average_4 numeric
@attribute Method_of_Moments_Overall_Average_5 numeric
@attribute class {BIG_BAND,BLUES_CONTEMPORARY,COUNTRY_TRADITIONAL,DANCE,ELECTRONICA,EXPERIMENTAL,FOLK_INTERNATIONAL,GOSPEL,GRUNGE_EMO,HIP_HOP_RAP,JAZZ_CLASSIC,METAL_ALTERNATIVE,METAL_DEATH,METAL_HEAVY,POP_CONTEMPORARY,POP_INDIE,POP_LATIN,PUNK,REGGAE,RNB_SOUL,ROCK_ALTERNATIVE,ROCK_COLLEGE,ROCK_CONTEMPORARY,ROCK_HARD,ROCK_NEO_PSYCHEDELIA}

@data
-0.735985,-0.647737,-0.788048,-0.834383,-0.873287,-0.880142,-0.726948,-0.842316,-0.663836,-0.92228,POP_INDIE
-0.561059,-0.801724,-0.749717,-0.719982,-0.727434,-0.770324,-0.666291,-0.613096,-0.123009,-0.402502,BLUES_CONTEMPORARY
-0.033586,-0.434842,-0.535856,-0.622052,-0.63068,-0.574234,-0.402441,-0.351171,0.069985,-0.254644,ELECTRONICA
-0.510912,-0.312169,-0.420226,-0.486679,-0.510014,-0.849845,-0.482254,-0.436015,-0.043744,-0.334766,REGGAE
-0.645256,-0.623712,-0.581542,-0.628983,-0.647822,-0.731675,-0.644883,-0.566978,-0.114639,-0.406799,FOLK_INTERNATIONAL
-0.373781,-0.163629,-0.370509,-0.575608,-0.645936,-0.778143,-0.492207,-0.565217,-0.497821,-0.764944,ROCK_COLLEGE
-0.3744,-0.518323,-0.408628,-0.489739,-0.580583,-0.689471,-0.544413,-0.565921,-0.372671,-0.722229,DANCE
-0.521127,-0.7505,-0.708416,-0.641314,-0.673953,-0.611906,-0.458967,-0.62577,-0.517859,-0.826994,POP_INDIE
-0.561678,-0.666941,-0.654526,-0.655356,-0.681775,-0.791648,-0.721127,-0.715015,-0.268247,-0.482118,POP_INDIE
-0.487386,-0.656673,-0.65389,-0.748065,-0.779695,-0.556641,-0.432488,-0.449393,-0.256431,-0.640086,ROCK_COLLEGE
-0.470051,-0.794239,-0.86959,-0.886589,-0.872843,-0.459529,-0.132958,-0.215631,0.282672,-0.068369,ROCK_NEO_PSYCHEDELIA
-0.519269,-0.56457,-0.494696,-0.650945,-0.645492,-0.758596,-0.359437,-0.54163,-0.453807,-0.768432,POP_CONTEMPORARY
-0.77115,-0.888497,-0.86174,-0.786499,-0.762386,-0.808085,-0.857315,-0.867171,-0.525737,-0.732086,METAL_DEATH
-0.71441,-0.587694,-0.607001,-0.611971,-0.616311,-0.888227,-0.589296,-0.52614,-0.039313,-0.332996,DANCE
-0.338183,-0.640721,-0.641513,-0.750675,-0.778752,-0.380187,-0.40939,-0.556768,-0.438249,-0.771237,METAL_ALTERNATIVE
-0.728154,-0.751009,-0.754173,-0.815392,-0.831179,-0.734962,-0.479437,-0.422637,0.139896,-0.139896,METAL_DEATH
-1,-1,-1,-1,-1,-1,-1,-1,-0.799966,-1,ELECTRONICA
-0.518341,-0.696375,-0.71761,-0.794509,-0.808655,-0.478809,-0.458967,-0.421933,0.130049,-0.157336,ROCK_HARD
-0.699985,-0.779737,-0.787341,-0.857516,-0.873343,-0.704665,-0.412207,-0.416652,0.179775,-0.104764,PUNK
-0.352422,-0.382716,-0.377652,-0.476418,-0.298752,-0.763127,-0.265352,-0.271959,0.225562,-0.072412,ELECTRONICA
-0.400093,-0.787929,-0.801485,-0.91099,-0.896366,-0.472501,-0.308357,-0.306108,0.245255,-0.074687,METAL_DEATH
-0.52577,-0.582207,-0.575672,-0.707201,-0.731373,-0.5259,-0.439061,-0.593029,-0.463407,-0.78112,ROCK_ALTERNATIVE
-0.659805,-0.613169,-0.584088,-0.536004,-0.533759,-0.750422,-0.638498,-0.597606,-0.121532,-0.384304,REGGAE
-0.440025,-0.463845,-0.411174,-0.493159,-0.517947,-0.730786,-0.54554,-0.415244,-0.029958,-0.360546,EXPERIMENTAL
-0.504721,-0.677601,-0.673197,-0.741674,-0.765049,-0.491159,-0.499155,-0.427918,0.088201,-0.214963,METAL_DEATH
-0.129547,-0.418773,-0.44413,-0.546265,-0.567379,-0.547845,-0.522629,-0.466995,-0.049159,-0.348414,HIP_HOP_RAP
-0.416189,-0.716245,-0.720156,-0.79955,-0.806158,-0.564016,-0.458779,-0.390952,0.130542,-0.184633,ROCK_COLLEGE
-0.323325,-0.443073,-0.481683,-0.654815,-0.69914,-0.611017,-0.489765,-0.506777,-0.383157,-0.728295,FOLK_INTERNATIONAL
-0.804427,-0.774995,-0.818953,-0.839334,-0.837892,-0.886095,-0.808826,-0.862137,-0.632868,-0.888159,COUNTRY_TRADITIONAL
-0.011299,-0.184009,-0.429703,-0.516202,-0.638114,-0.677299,-0.178216,-0.311037,-0.364153,-0.644888,RNB_SOUL
-0.21653,-0.498726,-0.592574,-0.69919,-0.717836,-0.71888,-0.43662,-0.441296,0.067523,-0.219512,ROCK_HARD
-0.669091,-0.527729,-0.535997,-0.664806,-0.707684,-0.870369,-0.503474,-0.569442,-0.406395,-0.74346,JAZZ_CLASSIC
-0.619564,-0.827004,-0.844342,-0.718182,-0.659417,-0.677299,-0.760939,-0.775145,-0.318613,-0.501074,ROCK_ALTERNATIVE
-0.043182,-0.188713,-0.450283,-0.618812,-0.702191,-0.597423,-0.305164,-0.425805,-0.453807,-0.727031,DANCE
-0.452407,-0.575152,-0.547383,-0.568317,-0.580028,-0.637494,-0.582723,-0.48319,-0.034389,-0.358777,ELECTRONICA
-0.52546,-0.550461,-0.573267,-0.640324,-0.704466,-0.722168,-0.640376,-0.601479,-0.169288,-0.440667,ROCK_COLLEGE
-0.758799,-0.748227,-0.757001,-0.779388,-0.7919,-0.784718,-0.469108,-0.465587,0.120203,-0.158347,POP_LATIN
-0.514007,-0.675799,-0.690099,-0.715212,-0.711234,-0.617681,-0.538404,-0.436367,0.067031,-0.251106,ELECTRONICA
-0.169169,-0.460317,-0.465276,-0.642664,-0.710513,-0.585518,-0.475305,-0.515578,-0.391478,-0.731581,POP_CONTEMPORARY
-0.593252,-0.6932,-0.739675,-0.883618,-0.894036,-0.51355,-0.35493,-0.2188,0.172882,-0.207633,ELECTRONICA
-0.408451,-0.634921,-0.640736,-0.724572,-0.737365,-0.419902,-0.458404,-0.360324,0.118234,-0.203842,ROCK_HARD
-0.583965,-0.495983,-0.538826,-0.622592,-0.648155,-0.823989,-0.516056,-0.452913,-0.010265,-0.319348,ROCK_ALTERNATIVE
-0.439406,-0.671331,-0.735926,-0.866517,-0.871567,-0.41697,-0.310986,-0.236402,0.19356,-0.156072,POP_INDIE
-0.35366,-0.171468,-0.270863,-0.405581,-0.430236,-0.754154,-0.461033,-0.433902,-0.139748,-0.426766,ELECTRONICA
-0.33323,-0.721811,-0.746252,-0.854995,-0.85104,-0.426566,-0.378967,-0.329695,0.185683,-0.140402,METAL_DEATH
-0.443739,-0.627396,-0.677581,-0.770207,-0.788571,-0.477477,-0.381033,-0.324767,0.162543,-0.165929,METAL_DEATH
-0.334778,-0.533608,-0.525813,-0.554365,-0.557947,-0.613505,-0.431362,-0.376518,0.086724,-0.224062,PUNK
-0.187432,-0.541446,-0.59802,-0.586949,-0.595229,-0.584629,-0.479437,-0.481077,0.058661,-0.210919,ROCK_COLLEGE
-0.345303,-0.524985,-0.641584,-0.708911,-0.789293,-0.440426,-0.250141,-0.215279,0.144327,-0.183116,METAL_ALTERNATIVE
-0.16143,-0.638213,-0.58239,-0.536184,-0.552843,-0.626566,-0.533333,-0.629995,-0.427221,-0.750714,ROCK_CONTEMPORARY
-0.452097,-0.672977,-0.673904,-0.775878,-0.812594,-0.474633,-0.468357,-0.412779,0.107402,-0.188171,ROCK_ALTERNATIVE
-0.979681,-0.512052,-0.390948,-0.286049,-0.259917,-0.992838,-0.674742,-0.644077,-0.303203,-0.59813,BIG_BAND
-0.639065,-0.29806,-0.382461,-0.581278,-0.482885,-0.829409,-0.506667,-0.579651,-0.431652,-0.731834,BIG_BAND
-0.596657,-0.355673,-0.529208,-0.59856,-0.723384,-0.785962,-0.45277,-0.463475,-0.315412,-0.664097,POP_CONTEMPORARY
-0.560749,-0.749206,-0.761598,-0.835284,-0.843606,-0.564105,-0.43493,-0.379687,0.156635,-0.161886,POP_INDIE
-0.569726,-0.700137,-0.766832,-0.882628,-0.87656,-0.51888,-0.318873,-0.266678,0.215715,-0.117654,METAL_DEATH
-0.340659,-0.569273,-0.640594,-0.715122,-0.774535,-0.606308,-0.497277,-0.585284,-0.420771,-0.757007,POP_CONTEMPORARY
-0.459836,-0.570841,-0.612447,-0.738434,-0.773537,-0.668147,-0.40338,-0.310333,0.119218,-0.222292,ROCK_HARD
-0.448073,-0.62622,-0.643423,-0.713501,-0.759001,-0.629231,-0.493521,-0.436719,0.058169,-0.250348,ROCK_CONTEMPORARY
-0.110354,-0.63202,-0.622348,-0.715212,-0.73853,-0.288405,-0.417653,-0.574723,-0.457303,-0.776975,METAL_ALTERNATIVE
-0.38121,-0.649069,-0.597737,-0.646445,-0.680166,-0.571924,-0.595681,-0.527196,-0.041282,-0.323897,HIP_HOP_RAP
-0.494505,-0.434842,-0.39024,-0.568047,-0.57165,-0.730253,-0.305164,-0.480021,-0.416144,-0.719955,ROCK_HARD
-0.485529,-0.535959,-0.626591,-0.710801,-0.73914,-0.687694,-0.451643,-0.402922,0.075893,-0.233161,ROCK_ALTERNATIVE
-0.116545,-0.267882,-0.557992,-0.671647,-0.749015,-0.583652,-0.252582,-0.453617,-0.502154,-0.781221,DANCE
-0.315895,-0.727454,-0.720085,-0.80342,-0.834785,-0.443359,-0.475869,-0.412427,0.109864,-0.209908,POP_CONTEMPORARY
-0.513388,-0.604938,-0.68239,-0.784968,-0.812926,-0.7498,-0.346667,-0.540222,-0.482116,-0.796992,ROCK_NEO_PSYCHEDELIA
-0.243461,-0.62234,-0.673762,-0.737624,-0.757892,-0.456864,-0.263662,-0.51417,-0.511754,-0.801137,METAL_ALTERNATIVE
-0.568797,-0.602979,-0.588826,-0.640144,-0.642386,-0.731586,-0.522441,-0.410667,0.060138,-0.26349,ELECTRONICA
-0.412165,-0.578287,-0.630764,-0.726913,-0.764827,-0.767392,-0.611831,-0.744763,-0.58713,-0.873044,ROCK_CONTEMPORARY
-0.302585,-0.470899,-0.570014,-0.743834,-0.778308,-0.677654,-0.375962,-0.285689,0.09214,-0.247315,ROCK_COLLEGE
-0.705495,-0.480306,-0.401697,-0.559226,-0.459251,-0.887606,-0.687324,-0.713959,-0.479654,-0.768432,ROCK_CONTEMPORARY
-0.699273,-0.706447,-0.688331,-0.705221,-0.716616,-0.81697,-0.614085,-0.569442,-0.067376,-0.342854,COUNTRY_TRADITIONAL
-0.728804,-0.7097,-0.671994,-0.636814,-0.631179,-0.84096,-0.645634,-0.614152,-0.115132,-0.368381,BIG_BAND
-0.483362,-0.688732,-0.782673,-0.847435,-0.839667,-0.597157,-0.251643,-0.26527,0.238363,-0.098698,ROCK_NEO_PSYCHEDELIA
-0.723727,-0.716167,-0.696393,-0.675968,-0.672122,-0.836873,-0.680188,-0.691498,-0.221968,-0.456338,ROCK_CONTEMPORARY
-0.671258,-0.850794,-0.821146,-0.768137,-0.763495,-0.734696,-0.682441,-0.689069,-0.174704,-0.382282,BLUES_CONTEMPORARY
-0.337564,-0.271409,-0.341655,-0.581638,-0.671068,-0.69347,-0.328826,-0.276888,-0.285479,-0.608492,REGGAE
-0.624826,-0.606898,-0.526167,-0.421152,-0.430791,-0.809418,-0.764319,-0.74427,-0.37464,-0.625679,RNB_SOUL
-0.787649,-0.781148,-0.768246,-0.759316,-0.746852,-0.910173,-0.781221,-0.856399,-0.624597,-0.882977,POP_CONTEMPORARY
-0.497291,-0.454439,-0.459547,-0.641854,-0.674951,-0.644691,-0.33615,-0.323711,-0.248554,-0.606976,ROCK_NEO_PSYCHEDELIA
-0.661353,-0.640133,-0.627016,-0.677948,-0.71484,-0.848956,-0.580657,-0.648477,-0.43948,-0.770681,RNB_SOUL
-0.766414,-0.619988,-0.628571,-0.650945,-0.682441,-0.873834,-0.604883,-0.5536,-0.076238,-0.362568,ROCK_COLLEGE
-0.246866,-0.581815,-0.652263,-0.805041,-0.845104,-0.33896,-0.31061,-0.233938,0.153681,-0.189688,METAL_ALTERNATIVE
-0.496672,-0.479914,-0.436492,-0.591449,-0.633842,-0.691248,-0.570141,-0.566274,-0.384733,-0.725009,ROCK_CONTEMPORARY
-0.369757,-0.561434,-0.529844,-0.612331,-0.658031,-0.541004,-0.4,-0.560289,-0.447604,-0.771667,ROCK_ALTERNATIVE
-0.033586,-0.511268,-0.532885,-0.587489,-0.604161,-0.615549,-0.460282,-0.397993,0.059646,-0.261721,ROCK_COLLEGE
-0.647113,-0.572016,-0.714639,-0.743924,-0.791234,-0.766948,-0.226667,-0.225841,0.175344,-0.160369,JAZZ_CLASSIC
-0.721343,-0.782716,-0.782249,-0.831323,-0.837836,-0.747312,-0.480188,-0.434959,0.139404,-0.138633,EXPERIMENTAL
-0.87293,-0.860905,-0.89604,-0.869757,-0.870458,-0.82861,-0.403944,-0.428974,0.207838,-0.068369,METAL_ALTERNATIVE
-0.759666,-0.523418,-0.592008,-0.69739,-0.73165,-0.853665,-0.449577,-0.38708,0.065062,-0.256161,FOLK_INTERNATIONAL
-0.588609,-0.791574,-0.807001,-0.874437,-0.87939,-0.440782,-0.387981,-0.352227,0.205869,-0.106028,PUNK
-0.70568,-0.571233,-0.580481,-0.625293,-0.648155,-0.867259,-0.534836,-0.501848,-0.009773,-0.294073,BLUES_CONTEMPORARY
-0.361709,-0.620929,-0.596888,-0.736544,-0.731318,-0.657219,-0.171268,-0.339553,-0.369421,-0.692658,ROCK_CONTEMPORARY
-0.382139,-0.765471,-0.770721,-0.844374,-0.840444,-0.532386,-0.405446,-0.393769,0.176821,-0.127512,ROCK_COLLEGE
-0.732425,-0.541838,-0.556153,-0.673447,-0.737032,-0.802843,-0.578216,-0.523323,-0.080669,-0.363326,COUNTRY_TRADITIONAL
-0.806036,-0.799922,-0.82256,-0.877858,-0.882275,-0.732741,-0.414648,-0.360676,0.189129,-0.127259,PUNK
-0.631326,-0.725299,-0.727652,-0.882448,-0.90491,-0.561084,-0.389296,-0.229713,0.137434,-0.281688,POP_INDIE
-0.649899,-0.750892,-0.747525,-0.851755,-0.855922,-0.58916,-0.425728,-0.342017,0.162051,-0.174017,GRUNGE_EMO
-0.173193,-0.603762,-0.654385,-0.739604,-0.733259,-0.491337,-0.370516,-0.300123,0.156635,-0.1816,METAL_HEAVY
-0.230769,-0.656555,-0.658274,-0.653915,-0.692538,-0.480764,-0.365822,-0.441296,-0.35091,-0.704031,GOSPEL
-0.377186,-0.68156,-0.758769,-0.842574,-0.858141,-0.304842,-0.206009,-0.195564,0.215715,-0.126501,METAL_HEAVY
-0.591085,-0.69998,-0.621358,-0.517822,-0.521831,-0.686273,-0.797183,-0.745291,-0.359821,-0.613295,DANCE
-0.390187,-0.690143,-0.767185,-0.844914,-0.854202,-0.326344,-0.306103,-0.246259,0.206853,-0.136105,METAL_ALTERNATIVE
-0.189599,-0.44856,-0.578076,-0.722862,-0.749348,-0.606042,-0.31662,-0.26527,0.11331,-0.221029,ROCK_CONTEMPORARY
-0.69045,-0.356457,-0.387977,-0.534563,-0.600055,-0.85251,-0.528826,-0.522971,-0.338207,-0.671427,JAZZ_CLASSIC
-0.90698,-0.688811,-0.623833,-0.663186,-0.681942,-0.956588,-0.676808,-0.652632,-0.382468,-0.725009,JAZZ_CLASSIC
-0.62916,-0.646247,-0.630622,-0.607201,-0.61154,-0.805064,-0.718122,-0.691005,-0.256431,-0.497536,HIP_HOP_RAP
-0.508745,-0.763198,-0.820014,-0.90207,-0.88699,-0.27108,-0.287324,-0.240979,0.240824,-0.097435,METAL_DEATH
-0.519269,-0.568097,-0.550778,-0.669487,-0.682829,-0.773167,-0.521127,-0.599366,-0.4029,-0.732592,POP_CONTEMPORARY
-0.8334,-0.783853,-0.734371,-0.70009,-0.701359,-0.866548,-0.72169,-0.586692,-0.124486,-0.438645,EXPERIMENTAL
-0.366042,-0.426612,-0.470368,-0.641404,-0.703135,-0.685829,-0.42723,-0.520155,-0.426729,-0.743713,POP_CONTEMPORARY
-0.799536,-0.620811,-0.615983,-0.69622,-0.705576,-0.886806,-0.658592,-0.72283,-0.259877,-0.465184,EXPERIMENTAL
-0.513698,-0.655379,-0.68925,-0.705581,-0.716006,-0.749356,-0.525822,-0.522619,0.030106,-0.231139,COUNTRY_TRADITIONAL
-0.462003,-0.68399,-0.653041,-0.720072,-0.752344,-0.627366,-0.609014,-0.741806,-0.605347,-0.891444,ROCK_COLLEGE
-0.503792,-0.749206,-0.746818,-0.767957,-0.76527,-0.65562,-0.4877,-0.604999,-0.470891,-0.797473,ROCK_HARD
-0.706826,-0.600627,-0.621924,-0.634833,-0.639612,-0.796979,-0.598498,-0.589509,-0.087561,-0.331227,ROCK_ALTERNATIVE
-0.678068,-0.394082,-0.443847,-0.567777,-0.606436,-0.817948,-0.498592,-0.426157,-0.042267,-0.349172,ROCK_COLLEGE
-0.52577,-0.427396,-0.514851,-0.668497,-0.70613,-0.694891,-0.457465,-0.401162,0.008936,-0.298117,HIP_HOP_RAP
-0.586132,-0.723692,-0.822277,-0.847165,-0.819307,-0.691959,-0.718873,-0.892484,-0.72454,-0.958347,ELECTRONICA
-0.716081,-0.499118,-0.669307,-0.727993,-0.800499,-0.841937,-0.200563,-0.19134,0.143342,-0.185897,BLUES_CONTEMPORARY
0.075375,-0.512052,-0.577581,-0.722682,-0.781526,-0.607463,-0.518873,-0.648689,-0.514955,-0.816429,METAL_ALTERNATIVE
-0.821576,-0.716089,-0.701202,-0.748425,-0.768599,-0.824611,-0.534272,-0.474036,0.049307,-0.250348,JAZZ_CLASSIC
-0.607491,-0.732471,-0.71471,-0.693249,-0.703523,-0.665482,-0.595305,-0.570146,-0.032912,-0.286238,ROCK_CONTEMPORARY
-0.457979,-0.663257,-0.661174,-0.785689,-0.800832,-0.672146,-0.448075,-0.367013,0.111833,-0.228358,POP_LATIN
-0.438787,-0.56261,-0.600778,-0.744824,-0.783634,-0.638028,-0.447512,-0.362788,0.080324,-0.248326,POP_CONTEMPORARY
-0.655781,-0.661297,-0.601909,-0.566247,-0.608155,-0.734696,-0.606948,-0.58634,-0.077715,-0.325414,METAL_HEAVY
-0.548058,-0.671213,-0.706719,-0.750135,-0.756782,-0.692759,-0.463286,-0.444816,0.101002,-0.193732,POP_CONTEMPORARY
-0.720446,-0.721105,-0.758628,-0.59514,-0.544743,-0.845047,-0.643568,-0.665059,-0.116609,-0.313282,ROCK_COLLEGE
-0.464479,-0.599843,-0.564074,-0.682268,-0.740361,-0.721102,-0.615399,-0.664777,-0.498806,-0.81974,GRUNGE_EMO
-0.605943,-0.624143,-0.60976,-0.571287,-0.561775,-0.81777,-0.601878,-0.548671,-0.057037,-0.332744,ROCK_NEO_PSYCHEDELIA
-0.35397,-0.464629,-0.467822,-0.617912,-0.662136,-0.682719,-0.433615,-0.338145,0.044384,-0.277139,HIP_HOP_RAP
-0.53289,-0.515971,-0.532532,-0.686949,-0.733204,-0.73594,-0.486573,-0.556768,-0.425498,-0.759383,ROCK_CONTEMPORARY
-0.667544,-0.634607,-0.690453,-0.813411,-0.83362,-0.751577,-0.293146,-0.298715,0.197991,-0.126248,ROCK_CONTEMPORARY
-0.858722,-0.66408,-0.606719,-0.620252,-0.639945,-0.886539,-0.659343,-0.638444,-0.167319,-0.412107,POP_INDIE
-0.410308,-0.552028,-0.555658,-0.622592,-0.639834,-0.73665,-0.553239,-0.48671,-0.02405,-0.326425,BLUES_CONTEMPORARY
-0.325491,-0.546541,-0.694908,-0.724572,-0.781304,-0.501199,-0.298779,-0.279352,0.160082,-0.162644,ROCK_NEO_PSYCHEDELIA
-0.742083,-0.621046,-0.513932,-0.610351,-0.64344,-0.819458,-0.53784,-0.606055,-0.415651,-0.755542,ROCK_CONTEMPORARY
-0.72608,-0.764139,-0.703819,-0.70378,-0.736976,-0.765971,-0.725634,-0.714593,-0.264308,-0.488689,POP_INDIE
-0.557344,-0.824103,-0.818246,-0.852655,-0.86147,-0.443181,-0.452582,-0.421933,0.147281,-0.158094,PUNK
-0.726884,-0.687987,-0.673975,-0.737174,-0.763051,-0.696579,-0.577465,-0.51417,-0.012727,-0.303677,ROCK_ALTERNATIVE
-0.747346,-0.786557,-0.726733,-0.618002,-0.599445,-0.831542,-0.836601,-0.83524,-0.477833,-0.687097,METAL_ALTERNATIVE
-0.792664,-0.810229,-0.774682,-0.676958,-0.65914,-0.909907,-0.760563,-0.782257,-0.354553,-0.561987,ELECTRONICA
-0.67714,-0.579463,-0.615842,-0.70045,-0.720222,-0.802488,-0.489014,-0.482485,0.039953,-0.233666,POP_CONTEMPORARY
-0.47067,-0.702998,-0.699151,-0.791179,-0.810985,-0.553621,-0.47831,-0.469812,0.092632,-0.182358,ROCK_NEO_PSYCHEDELIA
-0.200124,-0.567313,-0.626945,-0.664896,-0.726214,-0.451444,-0.315681,-0.409611,-0.331167,-0.679767,POP_CONTEMPORARY
-0.245009,-0.608348,-0.695757,-0.738074,-0.804993,-0.298267,-0.148357,-0.314909,-0.394038,-0.702009,EXPERIMENTAL
-0.730661,-0.655418,-0.598161,-0.565977,-0.586297,-0.820791,-0.680188,-0.603239,-0.154026,-0.437887,ELECTRONICA
-0.630088,-0.34901,-0.369236,-0.556076,-0.629681,-0.876144,-0.442817,-0.34589,-0.202275,-0.565778,ROCK_ALTERNATIVE
-0.328896,-0.393298,-0.458699,-0.573717,-0.585409,-0.472945,-0.376526,-0.275832,0.060138,-0.285732,DANCE
-0.468194,-0.556731,-0.577298,-0.673987,-0.725437,-0.604531,-0.505164,-0.438479,0.021244,-0.291798,EXPERIMENTAL
-0.537223,-0.757006,-0.764993,-0.840684,-0.843107,-0.421502,-0.416338,-0.343425,0.170913,-0.162138,GOSPEL
-0.605324,-0.7204,-0.744696,-0.821332,-0.821193,-0.609596,-0.425915,-0.369829,0.160574,-0.156831,ROCK_HARD
-0.882805,-0.632216,-0.583663,-0.648425,-0.705298,-0.9302,-0.701408,-0.697236,-0.28991,-0.543536,FOLK_INTERNATIONAL
-0.751525,-0.54419,-0.443918,-0.617462,-0.640388,-0.813416,-0.435117,-0.629995,-0.525737,-0.821939,ROCK_HARD
-0.533199,-0.62767,-0.531612,-0.515302,-0.567379,-0.716659,-0.684695,-0.67812,-0.440514,-0.764514,COUNTRY_TRADITIONAL
-0.512459,-0.393298,-0.432885,-0.544104,-0.623967,-0.679343,-0.397746,-0.394473,-0.259385,-0.623405,GRUNGE_EMO
-0.550534,-0.798746,-0.850778,-0.920153,-0.898252,-0.494891,-0.249765,-0.250484,0.266425,-0.067358,ROCK_COLLEGE
-0.766383,-0.467372,-0.602617,-0.678578,-0.70785,-0.899778,-0.35493,-0.342721,0.11331,-0.197523,GOSPEL
-0.260176,-0.556731,-0.515559,-0.580738,-0.626186,-0.605153,-0.515493,-0.458898,-0.006819,-0.317073,POP_INDIE
-0.155239,-0.77425,-0.818175,-0.877138,-0.868738,-0.099067,-0.322629,-0.341313,0.225562,-0.10249,PUNK
-0.767095,-0.543014,-0.561033,-0.729073,-0.754397,-0.805864,-0.573146,-0.624714,-0.457598,-0.78026,ROCK_CONTEMPORARY
-0.214054,-0.643151,-0.690028,-0.769037,-0.818308,-0.449933,-0.449014,-0.575427,-0.446225,-0.780033,COUNTRY_TRADITIONAL
-0.266058,-0.497942,-0.460396,-0.628353,-0.690208,-0.593514,-0.411268,-0.402922,-0.269232,-0.64413,POP_LATIN
-0.490791,-0.588869,-0.643777,-0.770477,-0.798946,-0.670635,-0.407136,-0.283225,0.119218,-0.247315,POP_LATIN
-0.138214,-0.525377,-0.603253,-0.656616,-0.671123,-0.661128,-0.434742,-0.438127,0.076878,-0.208644,ROCK_COLLEGE
-0.89853,-0.793455,-0.783451,-0.676508,-0.644771,-0.960053,-0.671925,-0.694174,-0.182089,-0.393656,COUNTRY_TRADITIONAL
-0.549296,-0.546541,-0.669236,-0.790639,-0.808266,-0.773079,-0.293521,-0.216687,0.158112,-0.189182,ELECTRONICA
-0.112831,-0.299236,-0.476379,-0.537714,-0.562774,-0.635362,-0.392676,-0.354691,0.030106,-0.274106,DANCE
-0.497911,-0.687047,-0.712588,-0.833393,-0.864854,-0.468681,-0.380845,-0.342721,0.17239,-0.145204,METAL_HEAVY
-0.200743,-0.641191,-0.632744,-0.750045,-0.766713,-0.575833,-0.466291,-0.37687,0.101494,-0.229369,HIP_HOP_RAP
-0.908559,-0.810229,-0.671641,-0.525203,-0.44982,-0.969409,-0.875249,-0.909769,-0.639859,-0.859548,POP_INDIE
-0.426095,-0.678542,-0.686775,-0.79856,-0.81792,-0.497201,-0.404507,-0.336736,0.143342,-0.19904,ROCK_NEO_PSYCHEDELIA
-0.811608,-0.830805,-0.81075,-0.770747,-0.794452,-0.876944,-0.813052,-0.876289,-0.637988,-0.894022,ELECTRONICA
-0.414332,-0.627043,-0.598939,-0.720252,-0.750513,-0.685029,-0.488075,-0.447985,0.0626,-0.23215,DANCE
-0.008203,-0.35097,-0.396181,-0.609991,-0.665354,-0.467437,-0.24507,-0.312093,-0.336287,-0.638822,POP_LATIN
-0.209101,-0.486185,-0.53239,-0.622412,-0.643107,-0.583652,-0.43493,-0.384967,0.072939,-0.224062,POP_INDIE
-0.492958,-0.513228,-0.611386,-0.688029,-0.680721,-0.769614,-0.418967,-0.362436,0.108387,-0.214457,POP_LATIN
-0.452097,-0.628454,-0.746676,-0.722052,-0.776976,-0.623989,-0.297089,-0.300475,0.207346,-0.110578,ROCK_NEO_PSYCHEDELIA
-0.418356,-0.43445,-0.493564,-0.651395,-0.739029,-0.685118,-0.421596,-0.331456,0.029614,-0.303172,REGGAE
-0.73159,-0.551244,-0.432956,-0.493519,-0.525215,-0.906264,-0.605258,-0.621898,-0.386948,-0.715152,COUNTRY_TRADITIONAL
-0.721529,-0.809837,-0.807355,-0.705311,-0.690153,-0.79689,-0.593991,-0.671678,-0.082146,-0.272842,BLUES_CONTEMPORARY
-0.164835,-0.27768,-0.430764,-0.552655,-0.650319,-0.559307,-0.3277,-0.386728,-0.34574,-0.676987,POP_CONTEMPORARY
-0.588609,-0.76892,-0.790099,-0.787309,-0.797282,-0.587383,-0.466103,-0.449745,0.144819,-0.12827,ROCK_ALTERNATIVE
-0.79158,-0.715266,-0.710396,-0.766337,-0.778974,-0.81004,-0.472676,-0.753388,-0.613618,-0.882346,METAL_ALTERNATIVE
-0.723975,-0.729806,-0.750354,-0.763276,-0.777642,-0.874633,-0.455211,-0.44728,0.124634,-0.165929,FOLK_INTERNATIONAL
-0.770407,-0.550852,-0.578854,-0.659676,-0.680666,-0.843092,-0.511737,-0.438127,0.021736,-0.292304,EXPERIMENTAL
