@relation MSD_JMIR_LPC_ALL-weka.filters.unsupervised.attribute.Remove-R3-22_MSD_JMIR_MEATHODS_OF_MOMENTS_ALL-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.instance.Randomize-S23-weka.filters.unsupervised.instance.RemovePercentage-P90.0

@attribute Method_of_Moments_Overall_Standard_Deviation_1 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_2 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_3 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_4 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_5 numeric
@attribute Method_of_Moments_Overall_Average_1 numeric
@attribute Method_of_Moments_Overall_Average_2 numeric
@attribute Method_of_Moments_Overall_Average_3 numeric
@attribute Method_of_Moments_Overall_Average_4 numeric
@attribute Method_of_Moments_Overall_Average_5 numeric
@attribute class {BIG_BAND,BLUES_CONTEMPORARY,COUNTRY_TRADITIONAL,DANCE,ELECTRONICA,EXPERIMENTAL,FOLK_INTERNATIONAL,GOSPEL,GRUNGE_EMO,HIP_HOP_RAP,JAZZ_CLASSIC,METAL_ALTERNATIVE,METAL_DEATH,METAL_HEAVY,POP_CONTEMPORARY,POP_INDIE,POP_LATIN,PUNK,REGGAE,RNB_SOUL,ROCK_ALTERNATIVE,ROCK_COLLEGE,ROCK_CONTEMPORARY,ROCK_HARD,ROCK_NEO_PSYCHEDELIA}

@data
-0.471599,-0.731099,-0.725389,-0.764536,-0.797559,-0.422568,-0.429296,-0.426861,0.14925,-0.140402,BLUES_CONTEMPORARY
-0.09302,-0.54223,-0.640453,-0.732403,-0.737698,-0.497734,-0.361127,-0.306812,0.151712,-0.176798,HIP_HOP_RAP
-0.376258,-0.453655,-0.400495,-0.518992,-0.57448,-0.605686,-0.453521,-0.42827,-0.276617,-0.63124,POP_CONTEMPORARY
-0.505649,-0.483441,-0.584936,-0.731593,-0.761775,-0.661128,-0.3123,-0.46101,-0.411073,-0.726526,HIP_HOP_RAP
-0.772481,-0.688183,-0.687058,-0.761566,-0.774979,-0.891426,-0.497277,-0.433902,0.077862,-0.236952,ROCK_HARD
-0.621111,-0.666667,-0.709689,-0.832133,-0.848211,-0.70582,-0.331643,-0.284633,0.182237,-0.155061,ROCK_COLLEGE
-0.425166,-0.580639,-0.581683,-0.69649,-0.747406,-0.614482,-0.526761,-0.43179,0.025183,-0.288765,ROCK_CONTEMPORARY
-0.579632,-0.567705,-0.556153,-0.544554,-0.561442,-0.607019,-0.650516,-0.62225,-0.164857,-0.420195,POP_INDIE
-0.70568,-0.59514,-0.540594,-0.578668,-0.60466,-0.784984,-0.555681,-0.673297,-0.492406,-0.790067,ROCK_NEO_PSYCHEDELIA
-0.297941,-0.475995,-0.618388,-0.781638,-0.802164,-0.562328,-0.303474,-0.252244,0.137434,-0.189435,ELECTRONICA
-0.369757,-0.546933,-0.630057,-0.749955,-0.779362,-0.638738,-0.415962,-0.365957,0.112818,-0.198787,METAL_ALTERNATIVE
-0.555487,-0.733764,-0.712588,-0.733573,-0.741526,-0.73052,-0.675681,-0.788347,-0.594122,-0.872564,COUNTRY_TRADITIONAL
-0.543724,-0.512836,-0.526662,-0.573087,-0.596394,-0.73745,-0.496714,-0.455378,0.012382,-0.277139,ROCK_NEO_PSYCHEDELIA
-0.582727,-0.71503,-0.812942,-0.871197,-0.860527,-0.527588,-0.19662,-0.200845,0.244763,-0.093138,METAL_DEATH
-0.424857,-0.533608,-0.669943,-0.680738,-0.687323,-0.682275,-0.38892,-0.413131,0.143342,-0.155314,ELECTRONICA
-0.566321,-0.640329,-0.682956,-0.744014,-0.780915,-0.800533,-0.793991,-0.834431,-0.627452,-0.893492,POP_CONTEMPORARY
-0.544343,-0.716324,-0.739745,-0.658686,-0.637503,-0.710973,-0.602441,-0.626122,-0.07033,-0.290535,BIG_BAND
-0.459836,-0.622065,-0.662518,-0.741944,-0.766602,-0.509907,-0.384413,-0.484246,-0.380942,-0.725009,COUNTRY_TRADITIONAL
-0.458598,-0.563002,-0.580764,-0.678578,-0.71362,-0.578321,-0.436244,-0.305404,0.096079,-0.268545,DANCE
-0.263891,-0.551244,-0.598586,-0.69622,-0.734924,-0.598134,-0.528263,-0.588453,-0.42919,-0.759257,POP_CONTEMPORARY
-0.645566,-0.576328,-0.574399,-0.657066,-0.686103,-0.76988,-0.54385,-0.489174,-0.009773,-0.300645,COUNTRY_TRADITIONAL
-0.873332,-0.624574,-0.78925,-0.782988,-0.760666,-0.910351,-0.661972,-0.821369,-0.652414,-0.909642,ROCK_ALTERNATIVE
-0.140071,-0.244758,-0.308487,-0.350315,-0.383079,-0.641493,-0.509108,-0.482838,-0.133348,-0.407304,POP_INDIE
-0.716081,-0.75289,-0.705728,-0.581638,-0.565492,-0.848512,-0.72338,-0.710896,-0.259877,-0.500569,FOLK_INTERNATIONAL
-0.849156,-0.646796,-0.564781,-0.551575,-0.573426,-0.930742,-0.768638,-0.712234,-0.328558,-0.592316,ELECTRONICA
-0.557963,-0.713776,-0.754668,-0.845095,-0.883773,-0.62861,-0.647512,-0.770287,-0.655368,-0.934083,ELECTRONICA
-0.227674,-0.303939,-0.346959,-0.616652,-0.621859,-0.67801,-0.381972,-0.441296,-0.356571,-0.678251,POP_LATIN
-0.605634,-0.52185,-0.529632,-0.586589,-0.613759,-0.7498,-0.466291,-0.375814,0.055215,-0.275117,METAL_HEAVY
-0.670639,-0.618852,-0.671641,-0.733573,-0.761831,-0.73745,-0.503474,-0.461362,0.05423,-0.233161,RNB_SOUL
-0.510602,-0.757162,-0.751344,-0.714311,-0.708571,-0.652777,-0.574836,-0.552896,-0.003865,-0.26804,BIG_BAND
-0.219006,-0.642367,-0.722914,-0.822142,-0.838003,-0.384274,-0.227606,-0.483542,-0.492406,-0.791634,ROCK_HARD
-0.668163,-0.434058,-0.377511,-0.513681,-0.546352,-0.840426,-0.489765,-0.538814,-0.382911,-0.713383,FOLK_INTERNATIONAL
-0.690141,-0.597492,-0.640594,-0.670207,-0.707184,-0.823456,-0.454272,-0.428622,0.082293,-0.221534,GOSPEL
-0.598824,-0.667451,-0.647808,-0.707831,-0.755895,-0.736206,-0.732394,-0.841542,-0.674224,-0.928144,ROCK_COLLEGE
-0.40907,-0.56261,-0.565488,-0.654095,-0.694924,-0.623279,-0.401127,-0.494807,-0.395318,-0.732592,ROCK_COLLEGE
-0.198576,-0.469332,-0.679986,-0.664176,-0.783024,-0.466815,-0.206197,-0.172681,0.124634,-0.203084,DANCE
-0.67714,-0.769351,-0.70983,-0.644374,-0.653093,-0.786139,-0.717934,-0.674424,-0.219506,-0.482624,ROCK_CONTEMPORARY
-0.708683,-0.280815,-0.337977,-0.415122,-0.439667,-0.927863,-0.464601,-0.543038,-0.368141,-0.688866,COUNTRY_TRADITIONAL
-0.790528,-0.6903,-0.624894,-0.478038,-0.431345,-0.897912,-0.69277,-0.668932,-0.193413,-0.433338,POP_CONTEMPORARY
-0.460455,-0.466588,-0.323692,-0.461656,-0.493093,-0.728387,-0.57108,-0.597254,-0.436871,-0.759029,ROCK_COLLEGE
-0.598205,-0.739683,-0.812871,-0.90018,-0.886325,-0.516659,-0.289953,-0.232177,0.227531,-0.119171,METAL_DEATH
-0.795295,-0.494023,-0.38918,-0.543474,-0.511789,-0.929,-0.664789,-0.748319,-0.554144,-0.817111,JAZZ_CLASSIC
-0.49141,-0.683167,-0.6029,-0.608641,-0.646768,-0.768992,-0.60169,-0.648689,-0.417079,-0.750941,JAZZ_CLASSIC
-0.793685,-0.846169,-0.818317,-0.781638,-0.736366,-0.906353,-0.708545,-0.819574,-0.59358,-0.867534,METAL_ALTERNATIVE
-0.739731,-0.592789,-0.557496,-0.426733,-0.399168,-0.879698,-0.698216,-0.668087,-0.228368,-0.480096,JAZZ_CLASSIC
-0.524532,-0.674976,-0.743564,-0.836814,-0.828849,-0.544913,-0.259718,-0.244851,0.218669,-0.119676,GRUNGE_EMO
-0.515555,-0.588085,-0.625955,-0.657606,-0.697143,-0.762772,-0.596808,-0.561697,-0.0851,-0.36737,COUNTRY_TRADITIONAL
-0.558273,-0.595924,-0.626308,-0.726013,-0.707517,-0.791559,-0.461972,-0.625066,-0.502991,-0.812056,ROCK_CONTEMPORARY
-0.183718,-0.277288,-0.324752,-0.558596,-0.621859,-0.656775,-0.460469,-0.487062,-0.370997,-0.681789,ROCK_CONTEMPORARY
-0.487076,-0.603371,-0.596464,-0.687489,-0.722108,-0.657308,-0.526948,-0.48495,0.016321,-0.266776,POP_INDIE
-0.336326,-0.408583,-0.43826,-0.636814,-0.711678,-0.502355,-0.415023,-0.340257,0.01189,-0.300139,POP_LATIN
-0.690636,-0.67913,-0.708062,-0.776688,-0.798613,-0.76677,-0.456526,-0.446224,0.114295,-0.166182,POP_INDIE
-0.841882,-0.674976,-0.647878,-0.582988,-0.5757,-0.946841,-0.731643,-0.745538,-0.319696,-0.541008,POP_CONTEMPORARY
-0.757282,-0.682069,-0.702051,-0.808641,-0.847212,-0.759396,-0.413709,-0.348002,0.133003,-0.205611,FOLK_INTERNATIONAL
-0.330444,-0.649814,-0.643635,-0.716832,-0.735645,-0.402488,-0.45277,-0.577539,-0.435049,-0.765854,METAL_ALTERNATIVE
-0.579013,-0.657731,-0.613579,-0.606211,-0.627961,-0.686362,-0.626667,-0.600775,-0.103316,-0.349425,POP_INDIE
-0.599752,-0.648089,-0.672136,-0.715752,-0.726103,-0.759307,-0.471174,-0.450801,0.087217,-0.204853,JAZZ_CLASSIC
-0.309704,-0.505781,-0.523479,-0.630243,-0.660804,-0.596002,-0.387418,-0.456434,-0.363858,-0.704284,COUNTRY_TRADITIONAL
-0.725708,-0.660004,-0.621994,-0.657516,-0.687712,-0.873745,-0.673803,-0.614504,-0.167811,-0.450524,ROCK_ALTERNATIVE
-0.266677,-0.590829,-0.593989,-0.686409,-0.707795,-0.425855,-0.434742,-0.51417,-0.363612,-0.712625,ROCK_ALTERNATIVE
-0.501935,-0.463453,-0.418741,-0.521512,-0.553343,-0.782763,-0.566573,-0.468403,-0.073284,-0.39214,DANCE
-0.532271,-0.751323,-0.767397,-0.792259,-0.784244,-0.719502,-0.491831,-0.445872,0.114295,-0.180842,BLUES_CONTEMPORARY
-0.618944,-0.667568,-0.650071,-0.689829,-0.723551,-0.722523,-0.602629,-0.541278,-0.05556,-0.345634,GOSPEL
-0.281535,-0.359592,-0.371429,-0.425293,-0.358669,-0.794491,-0.418028,-0.389896,0.069,-0.217743,ELECTRONICA
-0.291131,-0.378013,-0.453465,-0.429793,-0.43301,-0.707152,-0.535023,-0.489526,-0.070822,-0.368887,GRUNGE_EMO
-0.674044,-0.79177,-0.735149,-0.685149,-0.69509,-0.744203,-0.740469,-0.678331,-0.232307,-0.498547,METAL_HEAVY
-0.770005,-0.534392,-0.538402,-0.513591,-0.479501,-0.928263,-0.60169,-0.546207,-0.079192,-0.361557,ELECTRONICA
-0.349327,-0.432099,-0.535856,-0.683528,-0.704799,-0.736473,-0.451455,-0.323007,0.046353,-0.308985,HIP_HOP_RAP
-0.29237,-0.332941,-0.466902,-0.569847,-0.597614,-0.728299,-0.491268,-0.415948,-0.038328,-0.371161,HIP_HOP_RAP
-0.313419,-0.516363,-0.595827,-0.681188,-0.740804,-0.585962,-0.541596,-0.643021,-0.48507,-0.794591,ROCK_ALTERNATIVE
-0.430738,-0.588085,-0.646252,-0.765617,-0.805992,-0.507863,-0.41108,-0.365253,0.110356,-0.20915,ROCK_ALTERNATIVE
-0.461384,-0.702489,-0.704597,-0.745635,-0.749459,-0.507685,-0.476808,-0.422637,0.11331,-0.186149,METAL_ALTERNATIVE
-0.561059,-0.703351,-0.72843,-0.80441,-0.822191,-0.553709,-0.419718,-0.37335,0.153681,-0.167193,ROCK_NEO_PSYCHEDELIA
-0.430738,-0.65389,-0.662518,-0.712331,-0.720721,-0.576721,-0.514742,-0.445168,0.053246,-0.261974,BLUES_CONTEMPORARY
-0.398855,-0.598667,-0.629632,-0.645635,-0.658141,-0.749622,-0.599437,-0.692202,-0.511656,-0.822495,ROCK_CONTEMPORARY
-0.475933,-0.364687,-0.43239,-0.576778,-0.643107,-0.701999,-0.455211,-0.363492,-0.014204,-0.330974,POP_INDIE
-0.227364,-0.153831,-0.480057,-0.485329,-0.69853,-0.553709,-0.201878,-0.244851,-0.355587,-0.630229,POP_CONTEMPORARY
-0.657019,-0.713149,-0.643352,-0.655086,-0.681442,-0.741892,-0.603568,-0.666221,-0.483692,-0.802325,ROCK_HARD
-0.29918,-0.539095,-0.642645,-0.69982,-0.77104,-0.585073,-0.41108,-0.364548,0.097556,-0.220523,FOLK_INTERNATIONAL
-0.251819,-0.575152,-0.553607,-0.569127,-0.594286,-0.560373,-0.476808,-0.449393,0.04783,-0.246051,ROCK_ALTERNATIVE
-0.758675,-0.883951,-0.880622,-0.815752,-0.806325,-0.816881,-0.622723,-0.676606,-0.105285,-0.297106,POP_CONTEMPORARY
-0.469742,-0.683872,-0.619378,-0.621692,-0.654258,-0.513283,-0.384413,-0.492695,-0.344706,-0.693163,ROCK_HARD
-0.508126,-0.751871,-0.773126,-0.866697,-0.87129,-0.395291,-0.400188,-0.343073,0.177806,-0.153292,ROCK_ALTERNATIVE
-0.484909,-0.626965,-0.668741,-0.805221,-0.796006,-0.683074,-0.321502,-0.294138,0.184698,-0.14116,ROCK_NEO_PSYCHEDELIA
-0.519269,-0.661454,-0.729562,-0.847885,-0.848377,-0.574856,-0.314178,-0.26703,0.194545,-0.149501,GOSPEL
-0.726977,-0.787968,-0.76174,-0.721962,-0.739528,-0.774411,-0.601127,-0.580708,-0.046205,-0.310249,FOLK_INTERNATIONAL
-0.612444,-0.646561,-0.683027,-0.705221,-0.711012,-0.785784,-0.464977,-0.449041,0.108387,-0.172248,EXPERIMENTAL
-0.523294,-0.396825,-0.448373,-0.556346,-0.591068,-0.794136,-0.558122,-0.522971,-0.110209,-0.377986,REGGAE
-0.405974,-0.478346,-0.648232,-0.69811,-0.730707,-0.688938,-0.444131,-0.564865,-0.461635,-0.771768,HIP_HOP_RAP
-0.537533,-0.429355,-0.585926,-0.754545,-0.818308,-0.738427,-0.342723,-0.274071,0.083278,-0.259446,JAZZ_CLASSIC
-0.715648,-0.893827,-0.868953,-0.842574,-0.818807,-0.833496,-0.962779,-0.978965,-0.756581,-0.955971,ELECTRONICA
-0.678997,-0.49755,-0.608699,-0.721062,-0.734979,-0.771213,-0.590798,-0.558528,-0.093469,-0.368887,ROCK_COLLEGE
-0.857143,-0.860984,-0.873479,-0.753645,-0.697975,-0.928121,-0.747793,-0.823517,-0.37528,-0.541514,JAZZ_CLASSIC
-0.492339,-0.619126,-0.646252,-0.680828,-0.693093,-0.607552,-0.472488,-0.430734,0.084755,-0.22204,METAL_ALTERNATIVE
-0.801022,-0.64225,-0.57546,-0.572277,-0.599168,-0.851177,-0.761315,-0.672241,-0.265785,-0.536712,DANCE
-0.357065,-0.486577,-0.470368,-0.566607,-0.590069,-0.642737,-0.572582,-0.507833,-0.081161,-0.369645,HIP_HOP_RAP
-0.265439,-0.68983,-0.720509,-0.816472,-0.833509,-0.437583,-0.384789,-0.337793,0.170913,-0.152281,ROCK_COLLEGE
-0.454883,-0.746228,-0.788331,-0.865797,-0.855534,-0.410307,-0.37446,-0.29273,0.203899,-0.137874,ROCK_ALTERNATIVE
-0.47098,-0.439545,-0.440311,-0.563366,-0.586352,-0.806397,-0.5677,-0.526492,-0.110209,-0.388854,HIP_HOP_RAP
-0.452407,-0.638252,-0.720651,-0.835554,-0.827906,-0.506264,-0.285446,-0.244851,0.191099,-0.153039,METAL_DEATH
-0.492029,-0.698922,-0.703395,-0.735734,-0.756505,-0.542248,-0.481502,-0.462067,0.093125,-0.191204,ROCK_CONTEMPORARY
-0.536604,-0.180874,-0.32454,-0.451665,-0.603384,-0.812084,-0.264413,-0.286745,-0.306649,-0.60091,REGGAE
-0.521436,-0.621125,-0.655941,-0.722952,-0.713731,-0.701377,-0.414272,-0.369125,0.15122,-0.146973,ROCK_HARD
-0.538462,-0.704997,-0.691796,-0.80225,-0.82552,-0.590227,-0.45108,-0.389896,0.12168,-0.200303,ROCK_CONTEMPORARY
-0.235103,-0.676661,-0.685149,-0.8036,-0.841886,-0.266726,-0.45108,-0.571554,-0.44529,-0.789107,POP_LATIN
-0.625755,-0.706134,-0.684512,-0.710261,-0.738807,-0.807641,-0.492958,-0.570498,-0.350663,-0.704031,FOLK_INTERNATIONAL
-0.527008,-0.628728,-0.522207,-0.641404,-0.681553,-0.710529,-0.364319,-0.478261,-0.328065,-0.689625,ROCK_HARD
-0.509983,-0.774211,-0.760325,-0.767507,-0.772205,-0.70653,-0.511925,-0.661398,-0.493489,-0.81375,RNB_SOUL
-0.480266,-0.749951,-0.822136,-0.892079,-0.890097,-0.490271,-0.269296,-0.230769,0.247224,-0.089599,RNB_SOUL
-0.665067,-0.793141,-0.738402,-0.706391,-0.706685,-0.772012,-0.697277,-0.698222,-0.221476,-0.450524,FOLK_INTERNATIONAL
-0.514007,-0.597884,-0.603041,-0.743024,-0.758447,-0.69187,-0.44939,-0.333216,0.095586,-0.261721,DANCE
-0.710788,-0.640486,-0.666902,-0.715392,-0.738363,-0.805775,-0.445446,-0.427918,0.112326,-0.177809,ROCK_HARD
-0.593252,-0.771977,-0.739321,-0.820432,-0.864244,-0.412172,-0.460657,-0.418412,0.128572,-0.177809,ROCK_ALTERNATIVE
-0.302275,-0.525769,-0.603748,-0.706571,-0.732816,-0.418481,-0.349671,-0.473332,-0.421018,-0.743207,GRUNGE_EMO
-0.492648,-0.69563,-0.728713,-0.827003,-0.839612,-0.520302,-0.377653,-0.333216,0.188145,-0.129786,METAL_HEAVY
-0.862281,-0.658632,-0.621994,-0.60135,-0.640333,-0.960364,-0.644695,-0.668685,-0.193905,-0.433843,POP_INDIE
-0.819254,-0.616265,-0.624257,-0.733483,-0.759612,-0.899245,-0.464789,-0.440943,0.079832,-0.209402,DANCE
-0.198576,-0.468548,-0.506436,-0.673177,-0.714785,-0.441048,-0.307981,-0.389544,-0.333235,-0.666877,GRUNGE_EMO
-0.541867,-0.659926,-0.665629,-0.814491,-0.840444,-0.567126,-0.411831,-0.325119,0.132019,-0.216479,ELECTRONICA
-0.754589,-0.679012,-0.643564,-0.622682,-0.630125,-0.835984,-0.663474,-0.618729,-0.14861,-0.414634,ROCK_CONTEMPORARY
-0.742238,-0.936978,-0.917468,-0.857426,-0.836893,-0.733363,-0.877465,-0.917303,-0.609532,-0.797346,ROCK_ALTERNATIVE
-0.144405,-0.356849,-0.455375,-0.493969,-0.643717,-0.489738,-0.331831,-0.303644,-0.173719,-0.541261,ROCK_NEO_PSYCHEDELIA
-0.573441,-0.573976,-0.559123,-0.59649,-0.595562,-0.713283,-0.605446,-0.548319,-0.07673,-0.343106,ROCK_ALTERNATIVE
-0.178146,-0.566529,-0.533098,-0.658596,-0.679334,-0.573701,-0.401502,-0.411019,-0.244123,-0.629723,GOSPEL
-0.792416,-0.49951,-0.43727,-0.519802,-0.363107,-0.917992,-0.738967,-0.819926,-0.643896,-0.882725,BLUES_CONTEMPORARY
-0.64928,-0.704762,-0.65785,-0.648965,-0.66208,-0.764371,-0.698592,-0.659461,-0.206213,-0.464426,POP_CONTEMPORARY
-0.582108,-0.600627,-0.58727,-0.70207,-0.742968,-0.620435,-0.517559,-0.548319,-0.351648,-0.704537,ROCK_CONTEMPORARY
-0.769509,-0.495591,-0.563649,-0.663636,-0.745964,-0.855264,-0.47831,-0.389896,0.03306,-0.285732,EXPERIMENTAL
-0.768859,-0.655222,-0.648373,-0.717642,-0.736588,-0.826477,-0.536526,-0.446576,0.043399,-0.272337,ROCK_CONTEMPORARY
-0.715926,-0.57476,-0.56662,-0.621062,-0.634341,-0.840515,-0.626103,-0.593733,-0.134333,-0.395678,POP_CONTEMPORARY
-0.501316,-0.667529,-0.686139,-0.787399,-0.819362,-0.578054,-0.480376,-0.439183,0.08574,-0.213699,POP_CONTEMPORARY
-0.753134,-0.626533,-0.591301,-0.643564,-0.658585,-0.843359,-0.639437,-0.604647,-0.13581,-0.389612,EXPERIMENTAL
-0.634422,-0.702606,-0.707072,-0.553645,-0.497809,-0.884229,-0.799437,-0.795459,-0.403835,-0.627701,JAZZ_CLASSIC
-0.929237,-0.883441,-0.841796,-0.766877,-0.747795,-0.956641,-0.91893,-0.911037,-0.628831,-0.848174,ELECTRONICA
-0.508126,-0.587302,-0.573055,-0.677138,-0.725049,-0.572101,-0.543474,-0.491639,-0.018142,-0.307469,ROCK_CONTEMPORARY
-0.52577,-0.636332,-0.657709,-0.70342,-0.729931,-0.708041,-0.597371,-0.54163,-0.06196,-0.356755,POP_CONTEMPORARY
-0.657638,-0.69128,-0.682037,-0.655176,-0.668294,-0.793603,-0.58723,-0.581412,-0.046205,-0.293568,POP_CONTEMPORARY
-0.511531,-0.54419,-0.516549,-0.540414,-0.544521,-0.782941,-0.593615,-0.522619,-0.077222,-0.380008,DANCE
-0.798886,-0.651891,-0.629774,-0.705221,-0.721664,-0.900578,-0.649577,-0.658264,-0.432194,-0.766612,JAZZ_CLASSIC
0.189599,-0.680972,-0.80396,-0.790909,-0.808211,-0.29498,-0.106103,-0.140644,0.197991,-0.153292,METAL_DEATH
-0.516793,-0.680462,-0.750707,-0.846625,-0.840388,-0.489205,-0.357371,-0.302588,0.199468,-0.127512,METAL_DEATH
-0.797709,0.136586,0.210042,0.389739,0.042996,-0.880231,-0.028545,0.502904,0.725279,0.685581,DANCE
-0.156787,-0.353322,-0.542221,-0.711791,-0.709515,-0.577788,-0.429296,-0.620489,-0.537208,-0.823556,PUNK
-0.736976,-0.501078,-0.602405,-0.712601,-0.761942,-0.865393,-0.511174,-0.682098,-0.577432,-0.861468,POP_CONTEMPORARY
-0.798452,-0.769743,-0.72058,-0.691269,-0.71301,-0.848601,-0.729202,-0.698715,-0.252985,-0.500821,COUNTRY_TRADITIONAL
-0.088376,-0.5971,-0.72355,-0.761836,-0.803883,-0.27801,-0.10892,-0.300475,-0.371538,-0.658031,POP_CONTEMPORARY
-0.626683,-0.723457,-0.779066,-0.850225,-0.854092,-0.670369,-0.360563,-0.321598,0.196514,-0.131556,ROCK_COLLEGE
-0.634731,-0.410543,-0.372772,-0.571647,-0.589626,-0.821502,-0.172958,-0.230769,-0.306649,-0.618097,HIP_HOP_RAP
-0.166073,-0.427004,-0.384512,-0.564446,-0.59068,-0.600267,-0.323568,-0.433198,-0.353322,-0.677998,JAZZ_CLASSIC
-0.585513,-0.664511,-0.637058,-0.723492,-0.733925,-0.615549,-0.434554,-0.574019,-0.416488,-0.750209,POP_INDIE
-0.501935,-0.726671,-0.776591,-0.852385,-0.857254,-0.392448,-0.345164,-0.315965,0.205376,-0.121951,METAL_ALTERNATIVE
-0.414023,-0.545365,-0.528076,-0.681458,-0.703578,-0.588983,-0.439437,-0.413131,-0.255939,-0.6368,ROCK_NEO_PSYCHEDELIA
-0.768705,-0.68301,-0.65495,-0.746625,-0.776311,-0.83394,-0.452958,-0.384615,0.114295,-0.210413,ROCK_HARD
-0.507197,-0.715344,-0.690594,-0.719532,-0.744022,-0.587739,-0.521878,-0.488118,0.049307,-0.242512,POP_INDIE
0.158644,-0.489712,-0.581754,-0.714221,-0.733592,-0.33434,-0.274366,-0.491287,-0.454447,-0.751548,POP_CONTEMPORARY
-0.425785,-0.699863,-0.672984,-0.633663,-0.63129,-0.528032,-0.550235,-0.477557,0.037491,-0.265512,POP_INDIE
-0.587989,-0.723731,-0.784724,-0.849955,-0.833065,-0.649667,-0.266479,-0.248372,0.23787,-0.096171,METAL_HEAVY
-0.454264,-0.525769,-0.580057,-0.664716,-0.700083,-0.665038,-0.50216,-0.420173,0.033552,-0.284216,ROCK_COLLEGE
-0.403188,-0.614188,-0.720085,-0.824302,-0.848655,-0.48725,-0.280188,-0.222672,0.185191,-0.160369,ROCK_ALTERNATIVE
-0.622659,-0.692573,-0.742008,-0.845095,-0.854979,-0.66104,-0.366948,-0.324767,0.181744,-0.158094,FOLK_INTERNATIONAL
-0.515864,-0.670899,-0.686492,-0.757066,-0.712621,-0.732563,-0.515869,-0.730329,-0.623317,-0.896348,ROCK_CONTEMPORARY
-0.504102,-0.663806,-0.662871,-0.736184,-0.761997,-0.563394,-0.493333,-0.433198,0.069985,-0.241754,GRUNGE_EMO
-0.391425,-0.606898,-0.610537,-0.640774,-0.682219,-0.650378,-0.564507,-0.626826,-0.441843,-0.771136,COUNTRY_TRADITIONAL
-0.53939,-0.728199,-0.745191,-0.671017,-0.652816,-0.728032,-0.615962,-0.59655,-0.058021,-0.303677,HIP_HOP_RAP
-0.397616,-0.689751,-0.690948,-0.750135,-0.772816,-0.513372,-0.411831,-0.501848,-0.382813,-0.735372,ROCK_HARD
-0.130475,-0.535567,-0.557072,-0.631413,-0.676449,-0.483607,-0.394366,-0.506073,-0.404278,-0.733856,ROCK_COLLEGE
-0.001083,-0.507741,-0.552687,-0.715122,-0.746075,-0.422035,-0.373333,-0.308924,0.110849,-0.218248,DANCE
-0.62885,-0.755595,-0.791867,-0.885689,-0.885825,-0.572012,-0.364131,-0.311741,0.208823,-0.121446,METAL_HEAVY
-0.547129,-0.678307,-0.645757,-0.677588,-0.701914,-0.681919,-0.566385,-0.533533,-0.016665,-0.292051,ROCK_COLLEGE
-0.24408,-0.429355,-0.452546,-0.510711,-0.543301,-0.607996,-0.578028,-0.476149,-0.084607,-0.404271,ROCK_COLLEGE
0.049064,-0.388595,-0.491867,-0.622052,-0.656755,-0.501821,-0.318122,-0.374406,-0.332103,-0.664603,HIP_HOP_RAP
-0.135738,-0.622065,-0.724823,-0.816022,-0.825021,-0.39076,-0.292958,-0.486006,-0.429732,-0.749501,METAL_ALTERNATIVE
-0.579941,-0.762336,-0.799293,-0.780198,-0.771484,-0.648512,-0.469859,-0.433198,0.141373,-0.150512,ROCK_ALTERNATIVE
-1,-1,-1,-1,-1,-1,-1,-1,-0.799966,-1,METAL_HEAVY
-0.493577,-0.553988,-0.612659,-0.729343,-0.786408,-0.655175,-0.53446,-0.619785,-0.469611,-0.790648,POP_CONTEMPORARY
-0.574988,-0.484225,-0.647454,-0.726913,-0.790846,-0.833674,-0.274366,-0.193804,0.130049,-0.213193,POP_INDIE
-0.712645,-0.668861,-0.64703,-0.562736,-0.516283,-0.932803,-0.677746,-0.681535,-0.190951,-0.415392,METAL_ALTERNATIVE
-0.543724,-0.652165,-0.682532,-0.789019,-0.802829,-0.590493,-0.414272,-0.326527,0.152697,-0.174776,ROCK_COLLEGE
-0.600371,-0.713188,-0.705021,-0.764896,-0.786685,-0.763127,-0.473615,-0.453617,0.107402,-0.175787,GOSPEL
-0.532271,-0.569273,-0.574399,-0.683798,-0.724549,-0.546513,-0.568638,-0.467347,-0.031435,-0.354733,JAZZ_CLASSIC
-0.365114,-0.614854,-0.687765,-0.79892,-0.831567,-0.494891,-0.327136,-0.259637,0.167467,-0.171743,METAL_ALTERNATIVE
-0.665996,-0.692455,-0.766761,-0.835374,-0.822247,-0.776366,-0.308732,-0.297659,0.232455,-0.082017,PUNK
-0.446216,-0.291397,-0.477511,-0.586499,-0.617531,-0.790138,-0.377089,-0.368421,0.010905,-0.290029,DANCE
-0.661353,-0.791495,-0.791443,-0.848065,-0.862968,-0.52279,-0.432113,-0.420877,0.159589,-0.137369,POP_INDIE
-0.433834,-0.606898,-0.713225,-0.766967,-0.811151,-0.481475,-0.320188,-0.273719,0.18716,-0.135852,METAL_ALTERNATIVE
